Date,Open,High,Low,Close,Volume
2000-02-11,89.94533849526884,90.46288369501178,89.4437483543255,89.6848072884737,106958816.00444317
2000-02-14,90.59626363247425,90.74866168982057,90.0013957151228,90.32698675091201,129807544.3745298
2000-02-15,92.18806363047288,93.73820504576548,92.43615549640383,92.4408068439429,118189432.228062
2000-02-16,89.86784749588493,91.205429511031,89.50252204061931,89.8736507458953,127896290.82232186
2000-02-17,91.50083994305007,91.89738362924061,90.93898042855412,91.3188886821556,160143612.80239654
2000-02-18,91.62458008730236,92.19414821500443,91.06726064686728,91.2647696750969,113500913.35685547
2000-02-21,91.96626007244261,92.32403490893013,92.14076052579675,92.1910231084322,134945119.7623503
2000-02-22,90.24165738583127,91.39516868716906,89.99978655438464,90.46759364479152,93132224.29368685
2000-02-23,90.80658209620276,92.16499121505221,89.79294121058109,90.48028232785998,85325720.45619655
2000-02-24,90.36698719169944,91.37229431297598,90.30978394844226,90.55921636132054,116440870.39594142
2000-02-25,91.67221961090895,93.49464985399813,89.67604314506775,91.43457251480723,112782403.81207505
2000-02-28,90.84190798750734,91.90153576622093,90.36457019951466,90.93657884403316,87863940.86177373
2000-02-29,91.39433835983331,92.14604433190664,91.26096306502328,91.48307402620655,86161856.59066993
2000-03-01,91.17155905200723,92.04387029480735,90.67322835369283,91.11014074086854,77247815.97138911
2000-03-02,92.31928559508387,92.24097794561733,90.67476865660191,92.09224245986238,114532356.1650736
2000-03-03,91.01456695557906,92.08514200409901,91.69215982294702,91.81509770091263,95128897.24917206
2000-03-06,91.52712314599796,93.69615633038988,91.79118286383829,92.1137967298775,102896595.47668825
2000-03-07,90.99963864691615,91.38593025014929,90.07845375106749,90.96989809699491,89073922.56286779
2000-03-08,90.36057363333069,91.65854518256756,89.442940671729,91.23871696227852,130286648.33899496
2000-03-09,90.51181921816634,91.24944134102358,90.6862459496389,91.23013679288069,130131446.28277148
2000-03-10,90.0499821568207,90.95663474222604,90.71742077013094,90.85129282574073,132632138.97774337
2000-03-13,89.9711416277295,90.66040774431224,89.2593677118003,89.699371968602,150483937.04595903
2000-03-14,90.88356958541432,91.45130219133675,90.5672883050515,90.92530026986918,79547466.99128652
2000-03-15,92.08973036822802,92.20276054797199,91.0639030603648,91.08985133707569,103664391.9683918
2000-03-16,93.3315391482337,93.38950373059266,92.75285460623368,93.32944566495568,49765583.101750374
2000-03-17,91.49855601325346,91.38394329320042,91.15996120551826,91.19295355637081,78459931.07298152
2000-03-20,91.90680983321396,92.259647096383,91.22138873666121,91.47356999895646,100949095.74948554
2000-03-21,91.13979074197029,91.46422382297824,90.21669466133456,90.82646136826338,68612575.84474196
2000-03-22,91.67286151655543,91.73540138759817,91.00505101588502,91.25747126110103,49478893.75992377
2000-03-23,93.89107251413442,93.3715164087986,93.23909920014412,93.33826605068289,141187381.23285896
2000-03-24,90.86540055780829,92.77030998744982,89.60704959777937,90.45582660316167,119276137.43752474
2000-03-27,90.52127324203032,90.70264229200131,89.75675052457659,90.08209701482825,69863312.75743893
2000-03-28,90.65738092377939,90.88232212832908,90.12554407209564,90.20097050702003,119565008.85914952
2000-03-29,91.32704333877845,91.76003103904361,90.84419714702575,91.30991074197975,54136624.42338152
2000-03-30,89.37221190577667,90.00790017155998,88.04227459303608,89.74676592362414,103626769.33792314
2000-03-31,90.78645062220167,90.66013094179593,89.87274813148547,90.39124599868745,99434651.4816561
2000-04-03,90.59472013930471,91.50216495305484,90.89004741159927,90.93860429653809,134598463.13184354
2000-04-04,91.15322519425285,91.92780757023887,90.0992398845537,90.95587651369912,96491789.27772518
2000-04-05,91.29050300272029,91.71834706281744,89.39014315668476,90.5893447582716,150906854.74645084
2000-04-06,90.6608894179339,90.83029023617675,90.10650466700218,90.52239971653584,115731584.81211866
2000-04-07,90.95452867815993,91.13452526981376,88.99984494784805,91.09570114745554,98620821.80684917
2000-04-10,90.15034319650722,90.71514524825209,89.64178791783846,90.53123431750781,100161186.68384914
2000-04-11,90.3483212686252,90.81596272857102,89.38568192364805,90.17437663597002,123197551.02900362
2000-04-12,90.53295062318278,90.15329433734753,88.64343957441206,89.9455955881025,81462292.22741604
2000-04-13,90.86499568097068,91.61380391302335,89.95744977872927,90.21285061081298,70348778.11130928
2000-04-14,90.04849921922138,90.31426961666001,89.12655530684779,90.02015861005222,101149745.18369782
2000-04-17,91.37514047214317,92.85299671414818,91.03150182168133,91.98991962319381,116756060.67907691
2000-04-18,92.47753452089621,92.39067820316421,90.9486264622374,91.31787519634791,39164112.1083398
2000-04-19,90.77312880005934,92.57865591423007,90.98975876183962,91.05353618705942,75556219.03303228
2000-04-20,92.92819495087677,92.69342357716465,91.82971947584754,92.28532007475198,120569852.19671364
2000-04-21,90.36272781991994,91.2682673765532,90.48707991524313,91.02481147623149,72607323.96747974
2000-04-24,90.35409588850908,90.25958310179767,89.12228181097325,89.91413409667187,112081102.86979295
2000-04-25,91.90086682140885,93.04343110749012,91.52607088899032,92.07406647838751,110362216.37087977
2000-04-26,91.173665537151,92.40237966536897,91.19548083613726,91.90981973776296,95092575.8959495
2000-04-27,92.1282864602632,91.7753243223095,91.59017551783937,91.7542924610267,135624160.9593223
2000-04-28,91.36678918945206,91.72293878905889,89.50529984160079,90.90420245672028,88968803.72909966
2000-05-01,89.11037451947016,90.16082416844321,88.68243411328444,89.93233250845915,40231188.592678055
2000-05-02,89.26758218768249,89.49482858863459,89.10898552186539,89.33952170163684,118808844.01602271
2000-05-03,90.33131442948947,91.33953110888396,90.39211639587555,90.79678973327398,82542402.64549327
2000-05-04,90.98714483798386,90.96726341511636,90.16716576037464,90.8291224903272,67383990.440664
2000-05-05,89.32656548337711,90.66085938549168,89.59529666472442,89.745842626325,92528563.80909675
2000-05-08,90.14453178351717,91.19386884617552,90.57967951815752,91.03182423521247,112586445.83001067
2000-05-09,91.31179185757138,92.11580728883396,90.0870273867599,91.31346453950945,156850512.3377945
2000-05-10,90.12078253959983,91.0959118634964,89.64132868669311,90.2465768917612,71295839.61019126
2000-05-11,90.1070543607535,91.20889822260379,89.23755348328189,91.1179385647092,80291173.07350521
2000-05-12,92.03984765918672,92.74597556167288,90.5135238161897,91.24233032400336,25869396.547779854
2000-05-15,89.8650076281301,91.67215056761405,89.34436684646082,89.8503291559495,146984232.53209558
2000-05-16,91.24657390962226,92.74173894464657,89.40057106257883,90.6092141872553,92952175.08328938
2000-05-17,91.355886855788,91.91873429382863,91.28561749461252,91.35168100343077,70757715.3805596
2000-05-18,90.70394761287432,91.59536633586126,90.22378646193036,90.73603248688599,132444071.3100282
2000-05-19,90.28966687764482,91.18332685524351,89.50803060923523,90.09222186996661,123956329.15000078
2000-05-22,91.76605414211318,92.19561581513648,89.85704125653628,92.01604693013634,129691910.0459995
2000-05-23,91.44206680652275,91.71989956479077,90.6702444503561,91.65067986859428,161021612.77699238
2000-05-24,92.28249883985225,91.57761177211655,91.20503945603703,91.50207808823953,85618709.45532615
2000-05-25,91.26987347434284,91.43265966970124,90.51979829699059,91.28315612520984,105739940.18075705
2000-05-26,90.99585564979556,91.96278300621739,89.57793434870732,90.94513235606037,107345199.22653225
2000-05-29,91.49700024567674,92.61167926800667,90.81299359422083,91.68241718325672,75066551.77801166
2000-05-30,91.2259961543419,90.62393996578628,90.52911786062853,90.58076476704504,79590415.36972648
2000-05-31,92.2126678981513,92.71557620911784,91.36302010837595,91.66742786897952,96099262.42159542
2000-06-01,90.4922881485582,90.95828581835438,89.11119067535269,90.56587843988275,140891092.22523296
2000-06-02,92.47355113508202,93.60262302224444,91.15334155318088,92.33393741992363,82471166.88056849
2000-06-05,91.61486102969438,92.52012417406968,90.19110784032453,91.51353567729457,94259711.76947802
2000-06-06,91.43784200310303,92.18978034432475,91.31617455119944,91.72570294706672,130128124.60420029
2000-06-07,91.43766328303232,92.74302969703344,91.04248971836755,91.79654420248448,55698433.785957314
2000-06-08,91.24435743366827,92.761195887647,90.08340932349918,91.14462357258626,116106723.59182823
2000-06-09,91.88722810780081,92.90696254338499,91.33171084873577,91.82372290599314,81038310.45947382
2000-06-12,91.78364188930652,92.51815339311314,91.4551546854874,91.75850375350423,86353020.23664017
2000-06-13,91.0469481712732,91.9725312956336,90.80787567127123,90.91161996890432,88169733.29574634
2000-06-14,89.7428624131457,91.2716728964343,88.3330908932303,90.43058100564187,60482647.71205421
2000-06-15,89.62655812916823,89.96119628459914,88.82870557371365,89.74310925017211,41866062.34756365
2000-06-16,91.15844760718693,91.70582458823512,89.80430918632076,90.6856081730386,82689761.14530207
2000-06-19,91.48858946503519,92.58808152424307,90.77903577915578,91.19221992113646,142036603.41861334
2000-06-20,90.27042777472812,92.72683758808833,90.22688194705117,91.03319054454863,78449106.32151301
2000-06-21,91.61293510639574,92.48924090629764,90.69052546882031,91.6309140429119,95164053.09068461
2000-06-22,90.4120256809245,91.4582881653868,90.09537655172265,90.69299057893701,129521026.21534279
2000-06-23,92.53808601134303,93.10857391958766,92.01225340612258,92.32203802111937,55793843.235095106
2000-06-26,90.64992488470084,91.33456878208018,88.98739896465044,90.19975409818561,111573160.77447912
2000-06-27,90.58988714435084,92.70276346610615,90.86977970038944,91.22028320229492,123979887.89603703
2000-06-28,90.58013459305285,91.1996935886862,89.71275360061027,91.17332525048235,109485372.99868222
2000-06-29,90.32606298029057,91.83144699529261,90.94693955814417,91.00590259953184,51120546.647381105
2000-06-30,90.79533956948481,91.98755508759045,89.41294740172255,90.53284329198948,102130956.85135081
2000-07-03,92.74136315030759,93.21617072273477,92.70514804559829,92.73962644737547,116009095.15421669
2000-07-04,89.81211262106753,90.96937624135768,89.26715592569168,89.74744715829132,89259631.98358771
2000-07-05,90.04055225583336,90.79177400589015,89.02837625925423,90.68366589891666,108695608.10541204
2000-07-06,88.92921628327208,89.67219709390159,88.7006941056903,89.12052415363182,102395135.75025721
2000-07-07,91.29441206121572,91.537378240744,90.75821564366112,91.0024471235141,70767727.57285534
2000-07-10,92.94934606913385,94.1962773112722,92.54335532910456,92.72346841601754,84046340.18679993
2000-07-11,92.33355022537496,93.57651476201144,91.96579227783447,92.32717452862016,114735056.15942664
2000-07-12,90.81736698750215,91.63053858769965,91.48609233444408,91.48784956350582,118296380.6070444
2000-07-13,91.33305322024086,92.54627096174723,90.96260961439994,91.14026278482513,61365142.25420635
2000-07-14,89.40863900202187,90.13513178722346,88.69975123110987,89.7238821032937,47712009.7675611
2000-07-17,91.02214882323794,91.12462536571785,89.73383149890908,90.61413492267229,124104848.93507022
2000-07-18,91.74830151061877,92.21716279118942,91.07571304098558,91.53473751588277,80399551.17493
2000-07-19,89.69794916084686,90.8140796991927,90.27923746775832,90.43567345198711,71938508.2847478
2000-07-20,91.59167657821469,91.61068340769114,90.7533563071942,91.41558699290337,183985913.76179823
2000-07-21,92.47045125659272,92.9154220703433,91.24213122717548,91.89933682232855,120756959.01891412
2000-07-24,91.88496523738789,91.75038931717044,90.04340148735817,91.2624259780636,80009087.33206384
2000-07-25,90.1505810093895,90.35387147936054,89.76520351288913,90.00002434311507,119057140.29641412
2000-07-26,91.0969186360951,91.58985145169704,90.10032006227844,91.01579068507601,111927803.20711835
2000-07-27,91.90177364450477,92.30835926502532,91.83061820192653,92.29354514642793,100625764.2983599
2000-07-28,90.9377418148015,92.5383003794581,89.9657101674792,90.99050415392205,184204215.19826084
2000-07-31,91.27230333034701,92.6761131293156,89.96408033504342,91.8983073387426,94945968.40228537
2000-08-01,91.40344279508693,92.77727575376913,91.76503194018885,92.25467223803285,109250042.13286442
2000-08-02,90.26752139086932,92.01544030228092,90.02002229763345,90.14677620512398,83358578.41999795
2000-08-03,91.1049888576373,94.00095542049282,90.45156857362375,91.51185325311705,103702639.36402458
2000-08-04,90.6751346272867,91.09131663530843,90.32724901820012,90.9502035769525,47006773.34021455
2000-08-07,91.3490648157841,91.71209478242615,90.16151012860855,90.48362604691327,109074569.77921559
2000-08-08,90.1622880173173,91.27043481688156,89.62493908200604,90.60774430652404,72176070.73185788
2000-08-09,89.97870098243774,90.2015765172779,89.79048680443915,89.89233232141417,146832839.14089307
2000-08-10,92.67877857774812,94.53585192749492,92.53459582563184,92.85435668028019,91668810.19721945
2000-08-11,90.45075595208505,90.88380503259924,88.98377143824048,90.36557522586048,120321168.77513736
2000-08-14,89.38033615910814,90.51717440394452,88.50057161165874,89.39344033549203,89356219.29830205
2000-08-15,91.83469084931761,92.39677516762606,91.6573910536071,91.83108255359474,135416436.66979164
2000-08-16,90.47892841738734,90.38016594557537,88.52704927529273,90.34812540995898,148394086.72208175
2000-08-17,90.86537706878984,91.81623924222721,90.82441793116097,91.52909493686828,93832340.75781691
2000-08-18,89.98605563853931,90.2183645795511,89.85078512341904,89.88133983963982,69068903.55537345
2000-08-21,89.77361168742665,89.8398784613105,89.65043302209496,89.83449487284163,151365541.38905928
2000-08-22,89.42368372322865,89.572012249007,89.05066817853711,89.19563584498876,169417009.11846343
2000-08-23,90.85616975088143,90.97072683145075,90.6123759121161,90.91783936527806,74560280.90319708
2000-08-24,91.3098274985265,91.29631724773562,90.69872123450104,91.0643843850154,133542254.9373816
2000-08-25,92.30809780387322,92.27705628457758,91.08189951163092,92.25041508874023,150616482.3146782
2000-08-28,91.83410625790185,91.33435839699905,90.27990420483872,91.11240969272112,83175091.34292154
2000-08-29,91.3594373845879,91.116070004353,88.33382968354827,90.75995153522739,56989625.408505894
2000-08-30,92.18703368607149,91.99396444093547,91.82619332200446,91.95862596379352,110088809.67237465
2000-08-31,90.32676427240082,90.55516328710202,90.1533466024145,90.2831606403449,118630250.34511459
2000-09-01,90.83869379793617,92.50561704901034,90.06904461970267,91.24057448692982,71349435.55169447
2000-09-04,90.69787680828946,91.83120667914675,89.6785264092207,90.68072021795776,114837794.08574136
2000-09-05,91.29172950572367,91.69427059361061,89.21128969780439,90.42019259630193,100413878.60218447
2000-09-06,89.5236451391692,90.69519318107034,90.11648763218803,90.16491371618564,100986448.2704753
2000-09-07,91.28204766752712,92.43765570890343,90.9494137166047,91.63858980035391,141854399.9970579
2000-09-08,88.75074827931907,89.57448079053337,88.10650131471478,89.28007530423865,78827954.94359922
2000-09-11,90.22286124697986,91.44206959095096,89.66160984151493,90.81632519245768,74193801.51538183
2000-09-12,89.5721496843983,90.20326382967895,89.39763584356004,90.13739640127828,124649092.27946196
2000-09-13,92.17693338938938,93.12864672823238,91.28863269758337,92.1355823215518,134362382.1106687
2000-09-14,91.47658553921329,91.58573132892593,91.28170737666402,91.4624329091401,82452114.17620243
2000-09-15,90.66550365823004,91.20770472747793,90.19098470354398,90.71223167540649,124950707.21588673
2000-09-18,89.96358845179414,91.75748245559275,89.85013191318019,90.38441780276689,100626216.65798144
2000-09-19,91.79930556218602,92.58232529467612,91.18068277516562,91.7315176115521,82511134.39113022
2000-09-20,91.23086624207792,90.85370768406905,90.13307697846206,90.59270088122447,100266642.95560741
2000-09-21,92.46954318792035,93.06654267432137,92.19036385725275,92.84156091875441,86147568.87008938
2000-09-22,91.93773970291191,93.51046712840578,91.96951472598222,91.97878399151985,157630519.7291448
2000-09-25,91.28334779150765,92.22407418997497,89.98113916322406,90.9051236293357,72978575.05387786
2000-09-26,91.92761425969412,92.82179435329431,91.31921918445047,92.21357699253367,94354313.38469364
2000-09-27,90.15656330548008,90.95034718893015,89.55978945154978,90.34859893570314,98229733.44242568
2000-09-28,89.8359382322409,89.29775539749397,88.6519826686323,89.18279081950558,110851795.60189275
2000-09-29,88.92082899495878,89.68832773015637,88.87387245175744,89.30346630365953,88795756.71514632
2000-10-02,90.62956678280052,91.2746807820053,90.50580466656535,90.65634304012502,124242941.77399531
2000-10-03,90.05086558082435,90.77324451193073,90.53495043214448,90.63689432618267,114882061.1107634
2000-10-04,90.06859154935859,90.26394766188739,88.9553847058108,89.64909338182528,101682973.03545855
2000-10-05,91.42445980142064,91.69764241947048,89.34388565348658,91.04362176628396,102559712.36182182
2000-10-06,90.01822258515146,91.47802683879746,89.71658521631359,90.70529458512945,64299865.559929855
2000-10-09,91.88701353414515,93.81378968521358,92.12897578986014,92.2372859548385,73680010.35759287
2000-10-10,91.53949596621561,92.8731245890109,91.38336764280375,91.67664259163871,138706216.38258123
2000-10-11,93.37642587737987,94.14211791939194,92.82438479398581,92.90326750416034,67707247.75236356
2000-10-12,90.0745863237549,90.70098555336739,88.7611079762616,90.36723742944272,102692545.92494646
2000-10-13,90.39214213309782,92.5843674105461,90.32234331303981,90.96116179978304,62095489.647649795
2000-10-16,91.39730570334746,93.02064104433911,90.96360275136965,91.42164474497511,98747975.79144718
2000-10-17,91.74198104609842,93.83571611756948,90.75066137874299,91.51675958655423,83480717.40363729
2000-10-18,91.73007243662288,91.79293864751317,90.78970701197697,91.3817073810396,90377197.73137057
2000-10-19,89.97325286029972,89.86763700563283,88.74317679963058,89.05102711059776,118719995.48494312
2000-10-20,89.10500732537133,91.0858543136658,90.03290367896005,90.08186141957584,74466053.94851989
2000-10-23,91.78848027618596,92.65028192247972,91.05991985591778,91.32594576944831,87863376.58246267
2000-10-24,92.34263267080676,93.07333112095043,91.55194226149483,91.85290681504091,132506658.42980525
2000-10-25,91.31166776299088,92.07529371782371,90.85998061650828,91.14126107721678,60852008.59967663
2000-10-26,90.62850902195967,91.958882130164,90.50932338606398,90.93200907459376,125830864.18750298
2000-10-27,90.24422200644108,92.51110246522254,88.70803033840455,90.41531447920153,56657013.70667048
2000-10-30,90.77505123345418,91.4132153425353,90.46362212536437,90.68139366889889,89714608.71394034
2000-10-31,89.75012615121507,90.52721553261384,89.90920399619313,89.97134557724414,135009368.15042555
2000-11-01,90.25742332242457,91.01467225943017,89.72737393966966,89.88461470663864,121823372.14270815
2000-11-02,90.46992454583805,90.63012575508557,90.02587945352772,90.53560789058626,124844249.5490636
2000-11-03,91.86651427623036,93.10164171859729,91.49433737142336,92.22756054860703,56760047.92864526
2000-11-06,91.24234710434754,91.20190639187287,90.64661590977448,90.90248110951913,73214706.72477694
2000-11-07,89.9509137467432,90.39172435982688,89.02936231562602,89.74540668677858,49882081.3690547
2000-11-08,88.67754906036421,89.60674840150509,87.4677678036032,88.9641529094832,116327657.94290791
2000-11-09,91.94478570013229,91.7900542880989,91.21958793940043,91.27562141832733,79181969.62045807
2000-11-10,89.17374579487227,89.62690434317395,89.29908562773994,89.34502274552362,58233300.59127516
2000-11-13,89.55060779204851,90.3347583182059,89.33692053163652,90.09425283930611,110513372.76854047
2000-11-14,92.01381594487432,93.27227690718634,91.07699878967065,91.51566156192546,120762935.9676572
2000-11-15,90.37859035423723,90.3298980909461,89.71368337347901,89.721074133826,92816097.60958871
2000-11-16,90.16020254865003,90.88844133467015,89.18458008339094,89.42390528357633,77024306.80168055
2000-11-17,90.40355137229162,90.90322817214016,90.47415387374294,90.66232235495528,116677058.99686629
2000-11-20,91.22317164215478,91.99458178495763,90.72671397499545,91.19705736049129,84919021.03208713
2000-11-21,90.61216333725132,91.63937270904962,90.23340372718498,91.35241915058029,135896476.25858235
2000-11-22,89.85092719159236,93.12098301313726,90.52491187928956,90.84005571688546,108491215.17047648
2000-11-23,90.08562747191205,91.87783545659464,90.2728403314012,90.38938379975535,87823631.43777621
2000-11-24,90.36777058546907,91.23798464661,89.97977162292754,90.16498599077842,35223444.45695335
2000-11-27,91.9253070349628,93.51160608702843,90.25121570584312,91.86340852628626,104264927.07821247
2000-11-28,90.83954424337765,90.81821563505096,89.33363093922883,90.42753142619544,84972609.99170657
2000-11-29,90.25865537106064,90.62204093226403,88.83674046397596,90.0094949744893,105628954.90693122
2000-11-30,91.95938019303894,91.95272944998317,90.26844519895172,91.13661590485206,132076744.8257421
2000-12-01,90.38636282350272,90.46155698549873,89.96717637633577,90.39731562508847,63981661.79574005
2000-12-04,90.70627972110123,91.54121904807923,89.2796107443053,90.89190688774498,111042468.98717871
2000-12-05,90.25495447648807,90.2233219387484,87.61973778886339,89.44863126797672,117869390.1969041
2000-12-06,91.52889576173611,93.08145915498771,91.07063370300544,91.50974952409089,69313886.47390917
2000-12-07,90.5224004012484,90.8445062491244,90.53067713462707,90.6209499699977,41226402.59408763
2000-12-08,91.99437056808095,91.79219554631747,90.34743253929776,91.23207292953516,99556923.26124106
2000-12-11,92.7157139374411,92.93339110929188,89.92023070680222,91.6027414821938,100805798.21619958
2000-12-12,92.0613163321399,93.15779133002981,92.94932597698049,93.00582088916119,154487440.3308821
2000-12-13,90.51313182426208,91.21956841118056,90.11047428302221,91.02244573386311,128516092.97940283
2000-12-14,93.41124245664018,92.45655370035182,91.02275868806841,92.3854115775475,81894404.15425517
2000-12-15,89.73412236053842,90.30248814847036,87.44091260893427,89.43258010221986,67471533.4219598
2000-12-18,92.1959605069217,94.33700386760367,91.02799541919283,91.83845468509757,105016627.79814285
2000-12-19,89.60675127556026,90.63634528846849,87.80539054544657,89.44188553520883,116494345.14537862
2000-12-20,88.97967917608233,90.37157372972497,89.54629506267518,89.93741140823661,18215931.921745364
2000-12-21,90.60507790027945,91.27212737262286,90.85591623999139,90.86733322365303,122330401.04481328
2000-12-22,89.46378599381255,89.75055218176684,88.85921201001608,89.44721800345765,94184240.60776728
2000-12-25,91.1307235374425,91.78962580032356,90.23850089823948,91.48492176107361,83604452.87391254
2000-12-26,91.46679459183379,91.71025432369743,89.89529738413164,91.15882732457011,75869629.01213281
2000-12-27,90.85510594858121,91.74218520129908,91.2388405689249,91.44887251889746,121639848.80575036
2000-12-28,90.78284512762018,91.3194968723687,89.89158859576906,90.86869031466156,97587217.43430592
2000-12-29,93.0298126357439,95.39275234396207,92.69244760897395,93.56373288868389,58800878.95682533
2001-01-01,84.22645535353115,85.19382491201004,83.8531266916965,84.43075238046146,75726081.6130283
2001-01-02,83.2780166222472,85.01880937367726,83.13108478129296,83.38289398332233,105048784.54236306
2001-01-03,83.4169403604617,82.96659537057255,80.65271874917732,82.79750161219775,68451673.1819664
2001-01-04,82.74473848470329,83.80718668035443,82.15506588039146,82.7866980725714,47414020.55727238
2001-01-05,83.39881423455377,83.45822481585746,82.73139235170419,82.92567597813529,137086472.80802074
2001-01-08,83.69860972906135,84.08391210678505,82.4521965172443,83.14182648743552,150221324.1379912
2001-01-09,83.52669567010953,83.0193453758481,81.50786561166579,82.99804511558303,121066263.9771177
2001-01-10,83.51010096367506,83.75303545144534,83.45217985397267,83.61212198551026,80101104.9036131
2001-01-11,82.56540067978004,83.0888689833932,82.10020925888956,82.34759380459464,71460574.92049232
2001-01-12,83.66940299958775,84.2550088855105,82.22514181997649,83.24925661322702,80700570.32285815
2001-01-15,82.17913618368823,83.75395378375937,82.11888390190188,82.4528897057121,108617096.97602333
2001-01-16,81.53204439093571,82.25572557981805,79.9136501906366,81.9437968081619,147145677.63320944
2001-01-17,82.93139915329313,83.65169757849644,83.03494005288084,83.53628250035959,123912085.41649054
2001-01-18,83.56656384653309,85.65741322146253,83.8435180128559,84.0329693041863,65286992.37364182
2001-01-19,82.01681347533265,82.45068663808505,81.17219162931538,82.4284146032465,125605583.0965175
2001-01-22,83.59504644758991,83.87176523564645,82.96625573768189,83.49769775599135,74477090.90215848
2001-01-23,82.9119885109171,83.45169935705385,83.24885094852281,83.40628216758921,125838061.88727848
2001-01-24,82.12657315246864,83.23084481297353,82.18082017399321,82.44956714636304,77860071.36379173
2001-01-25,80.92067136634229,81.03272532305157,79.91320437921556,80.69944413143128,76688920.14215004
2001-01-26,81.13905284687867,82.98085297960321,81.13799939292814,81.3546157383049,56361531.74111191
2001-01-29,80.68456888265563,81.12719765527252,80.71033480186325,81.07916654529743,69594381.86849664
2001-01-30,81.81239637022834,83.22839660270012,81.74086501376303,82.28680211950113,142279158.28662443
2001-01-31,82.81469511161802,82.83958375569848,81.11656818738102,82.76391033205498,108410068.45836243
2001-02-01,82.16324366077244,82.14811170772546,81.10873842418036,81.85590460975554,85075632.03227544
2001-02-02,83.14522856585171,83.98366977690543,82.24520763831175,82.88359132981483,141786425.9461789
2001-02-05,82.49844100904359,83.44939998658846,82.89440023065947,82.90426901172204,134608294.33140996
2001-02-06,81.81771395590111,81.98129352803569,81.37674600783893,81.6226190244918,79191028.26994902
2001-02-07,83.29465297367497,83.00272189579809,81.5975507443181,82.26914357038766,99013800.46073465
2001-02-08,82.59622944928984,82.26555403352022,81.43960186984432,81.82549368828445,135183339.97604877
2001-02-09,82.26811704323387,82.24549246069168,81.42103241946302,81.82719510233537,123318943.76078647
2001-02-12,82.64719414622886,83.46969339665264,81.1208598457106,81.96734398886352,67170712.00750384
2001-02-13,82.65187994915021,83.5247984084148,82.19242437453431,82.94826322848269,94715934.77963246
2001-02-14,81.83108628468187,82.42957431248563,81.34358406566248,81.96215958215441,100026727.00758886
2001-02-15,82.39445179490714,82.9031606324564,82.057836517826,82.57915208487847,103789269.55572148
2001-02-16,83.38770898088337,84.25403108133939,82.81851574498796,83.19396918673394,138523706.54782012
2001-02-19,83.7148264286825,84.55629151207633,82.93226588348831,83.46108094559511,121270343.6523439
2001-02-20,82.43917984049025,82.64645011229028,81.4473608140642,82.14760162134897,128384147.2814096
